keywords,outcome
"forbidden love,year 1880,based on novel,russia,based on play",False
"agent,sports agent,football,football player,single mother,idealism,starting over,lbd,woman wearing a little black dress,client,career,fiance,mission statement,motivational,women's group,firing,abuse,selfishness,two word title,character appears on tv,touchdown,watching football on tv,husband wife relationship,locker room,male wearing an earring,wedding video,reference to espn,wedding,marriage proposal,blonde woman,blond boy,character says i love you,camel,overhearing a conversation,fax transmission,applejack,blowing smoke out a window,audio cassette,reference to charlie mingus,reference to john coltrane,reference to miles davis,kissing on a doorstep,goodnight kiss,dinner date,kiss on the cheek,dating,date with coworker,asking for a date,male nanny,favor,drunkenness,drunken man,fireplace poker,reference to clarence thomas,26 year old,down on his luck,wearing sunglasses to hide black eye,wearing sunglasses inside,reference to zorro,kneed in the chest,punched in the face,woman punches a man,breaking up with fiancee,reebok,reference to pepsi,reference to hootie and the blowfish,wishing someone good luck,reference to pete rose,singing along with radio,male male hug,telephone conversation,elevator,goldfish in a plastic bag,fish tank,headset,gameboy,tripping over,fired from the job,lighting someone's cigar,female accountant,reference to shaquille o'neal,reference to albert einstein,reference to the super bowl,airplane trip,35 year old,manuscript,applause,scene during opening credits,reference to catcher in the rye,giving the finger,typing,being asked for an autograph,earth viewed from space,begins with narration,kiss,kissing while having sex,sexuality,blonde,redhead,sex on couch,male nudity,female rear nudity,female nudity,sex scene,lifting someone into the air,boy with glasses,sports team,precocious child,reference to audrey hepburn,morality,sister sister relationship,famous line,hollywood agent,support group,sports show,pregnancy,nfl,moving van,mexican restaurant,little league,goldfish,divorcee,babysitter,au pair,secretary,redemption,opposites attract,honesty,business ethics,affection,singing in a car,marriage,american football,money,greed,friendship,blockbuster,black romance,mother son relationship,quitting a job,egotism,loyalty,consciousness,loneliness,product placement,single parent,sign language,title spoken by character,character name in title,breasts,telling someone to shut up,air quote gesture,little black dress,bare butt",True
"f rated,premarital sex,abortion,pregnancy,student,nurse,chicago illinois,blood splatter,overalls,illinois,year 1996,year 1974,year 1952,female protagonist,title directed by female,slow motion,abortion doctor,woman shot,woman dies from abortion,controversy,knitting needle,injustice,intolerance,brutality,anti feminism,shower,protestor,kitchen,flashback,family relationships,episodic structure,bathtub,bare breasts,pregnant sister in law,pregnant woman smoking,pregnant woman drinking,drinking while pregnant,female nudity,extramarital affair,protest,political activist,women's rights,war widow,unwanted pregnancy,toaster,teacher student relationship,sister in law,shot in the chest,religious fanatic,psychopath,protest sign,prayer group,party,parking lot,mother son relationship,mother in law,mother daughter relationship,moral dilemma,locker room,interracial friendship,illegal operation,husband wife relationship,feminism,female doctor,family planning,family dinner,dying woman,doctor,demonstration,college professor,college campus,brother in law,bigotry,best friend,archive footage,adultery,abortionist,1990s,1970s,1950s,shot to death,self mutilation,public opinion,murder,gun,bullet proof vest,blood,bleeding to death,abortion clinic",False
"gay hairdresser,smashing a telephone,drug abuse,nosebleed,police officer,sadomasochism,cake,drug cartel,cellmate,federal bureau of investigation,airport,correctional facility,slow motion scene,turning one's son in to the police,cocaine,1960s,1970s,wealth,jail,friend,american,1950s,marijuana,prison,breasts,wedding,waiter,van,vacation,university,transcendental meditation,tragic event,thief,theft,telephone,tape recorder,swimming pool,suitcase,student,spanish,southern california,snow,smuggling,single engine airplane,shooting,roller skate,ring,raid,puerto vallarta mexico,protective custody,promise,private plane,prison visit,prison cell,pregnancy,poverty,pilot,photograph,party,parole,panamanian,panama city florida,padrone,outlaw,otisville new york,obscene finger gesture,norman's cay bahamas,new year's eve,musician,mother daughter relationship,montage,money,miami international airport,miami florida,miami beach florida,medellin colombia,marriage,mansion,manhattan beach california,love,los angeles california,logan international airport,liberty city florida,ken doll,judge,illness,hypocrite,husband wife relationship,humiliation,homosexual,home movie,hollywood california,hallucinogenic drug,hair salon,gun,graveyard,gay,gay slur,gang,friendship,flashback,flash forward,fiancee,female nudity,federal correctional institution,farmer,escape,episodic structure,drug trafficking,drug overdose,drug deal,drug dealer,dream,disco,death of girlfriend,dancing,dancer,danbury connecticut,crime school,court,courtroom,courthouse,cigarette smoking,christmas,christmas party,childbirth,child custody,chicago illinois,cessna,cemetery,cartagena colombia,cancer,bus,burial,boyfriend girlfriend relationship,boston massachusetts,bong,birthday,beer,bar,barbie doll,bank,bankruptcy,bail,auto theft,arrest,arm sling,airplane stewardess,actor,absent mother,voice over narration,dea,rise and fall,1990s,shot in the shoulder,shot in the forehead,pistol,pistol whip,murder,loneliness,drug addiction,death,blood,beating,gun in mouth,colombia,drug smuggling,convicted felon,fugitive,airplane,materialism,father son relationship,1980s,beach,drug pusher,betrayal,mother son relationship,adultery,organized crime,drug ring,divorce,drug lord,drug possession,drug courier,mexico,criminal,father daughter relationship,based on true story,based on book,title spoken by character,blood splatter,roach clip,college",False
"actor,showbiz,inner voice,acting career,emotional instability,broadway play,artist,replacement,man undressing,former celebrity,midlife crisis,show business,desperation,theater production,alter ego,washed up actor,dark comedy,black comedy,stage,theater,blonde,scantily clad female,cleavage,satire,bare chested male,stage play,misunderstanding,dysfunctionality,rediscovery,second chance,nervousness,entertainment business,stage adaptation,drums,unhappiness,theater audience,starting over,sarcasm,depression,dissatisfaction,psychological disorder,egocentrism,inner dialogue,theater play,frustration,sexual innuendo,cigarette smoking,imaginary person,levitation,long take,rehearsal,backstage,title spoken by character,lesbian kiss,critic,ego,male underwear,tragicomedy,showbiz drama,down on their luck,supernatural power,cellular phone,success,opening night,preview,hope,fame,assistant,drug,review,friend,best friend,insecurity,freedom,dream,voyeurism,voyeur,female female kiss,reference to michael jackson,half naked man,woman slaps man,woman slaps a man,face slap,reference to ryan gosling,reference to twitter,reference to facebook,reference to pubic hair,reference to robert downey jr.,reference to farrah fawcett,reference to goldie hawn,hit by a falling object,theater rehearsal,theater curtain,theater adaptation,theater acting,flying bird,flying away,bird man,journalist,uncertainty,fan,brawl,interview,corridor,digital camera,window,opening a door,reading a newspaper,nervous breakdown,doubt,closed door,walking,substitution,suit,wings,mask,sky,disdain,scorn,reconciliation,comeback,injury,happiness,meaning of life,female artist,floating in the air,viral video,celebrity,crisis,banality,broken nose,social network,height,robe,disagreement,quarrel,grudge,acting drunk,stage effect,stage scenery,stage lighting,stage crew,theater poster,theater producer,popularity,frivolity,triviality,self injury,bird,times square manhattan new york city,flirting,stage door,stage review,stage curtain,self control,loss of control,out of control,ex drug addict,anguish,couple,boyfriend girlfriend relationship,actor ego,irony,improvisation,bandage,costume,stripping,undressing,price of fame,friendship,hostility,criticism,shame,self hatred,weariness,exhaustion,confession,tiredness,instability,drunkenness,clumsiness,erratic behavior,irrational behavior,wig,floating,liberation,sleeping,hangover,self destruction,self image,self esteem,ambition,sensibility,acting,money problems,money,vanity,awkwardness,affection,desire,sexual attraction,tension,confusion,kiss,internet video,twitter,website,photograph,applause,theater director,theater actress,theater actor,accident,internet,smart phone,television,camera,personal assistant,selfishness,individualism,arrogance,shooting,insult,sexual desire,crowd,embarrassment,black bra,underwear,alcohol,drinking,drink,rage,wrath,eating,marijuana cigar,suffering,psychological torment,joy,tears,crying,sadness,surrealism,argument,fighting,fight,bitterness,surprise,blood,violence,mass media,newspaper headline,newspaper,man with glasses,pot smoking,manhattan new york city,existentialism,mental illness,anger,play within a film,mob of photographers,photographer,youtube,social media,truth or dare,flying,nose job,flowers,audience,punched in the face,hearing voices,magical realism,dressing room,stage manager,rain,rooftop,agent,suicide attempt,ex husband ex wife relationship,father daughter relationship,movie poster,bar,theater critic,actress,tanning booth,character name in title,erection,superhero,man in underwear,woman with glasses,ovation,television program,new york city,telekinesis,wrestling,napkin,cocktail napkin,male rear nudity,male nudity,watching television,stella artois,fighting with oneself,black eye,lilac,tanning bed,blood spatter,man wearing tidy whities,reference to raymond clevie carver jr.,raymond carver quotation,begins with a quotation,reference to roland barthes,reference to raymond carver,360 degree pan,title appears in writing,nickname as title,dual personality,split personality,worrying,behind the scenes,talking to oneself,reflection in a mirror,telephone call,telephone,looking at oneself in a mirror,laughter,jumping from height,clothing,broadway manhattan new york city,ambiguous ending,reference to david letterman,no opening credits,f word,standing ovation,hospital bed,gun,strong female character,facebook,hospital room,hospital",False
"ex boyfriend ex girlfriend relationship,drug trade,voice over narration,southern california,investigator,detective,based on novel,sex scene,title spoken by character,binoculars,california,hippie,lapd,breasts,hit on the head with a toilet tank lid,pcp the drug,top secret file,marine insurance policy,walking on a beach,reference to beverly hills california,obsession,reference to kyoto japan,hindu,communism,film within a film,movie theatre,reference to bay area los angeles,reference to south city california,bitten on the throat,reference to cielo drive benedit canyon los angeles,respect,japanese,baseball bat,sheriff,card trick,little boy pouring an alcoholic drink,root canal,reference to palos verdes california,reference to south bay los angeles,bell bottoms,mini skirt,missing daughter,lapse of judgment,magnifying glass,ouija board,voice over postcard,skateboarder,sense of smell,deodorant,air spray,regret,living together,face slap,threesome,dating,roommate,giveaway,guilt,guilt trip,peyote,giving away money,brother sister relationship,laughing gas,bunco squad,death of partner,secret loyalty,laundering money,heroin cartel,mother son relationship,reference to the vietnam war,reference to the bible,drug awareness,parrot figurine,italian,rumor,singer,reference to daily variety the newspaper,reference to papeete french polynesia,reference to tequilla zombie the drink,reference to jellyfish teriyaki croquettes,seafood,reference to anchovy loaf,communist,movie star,reference to the bahamas,consortium,fog,reference to asian indica,boat,reference to torrance california,eating matijuana,simultaneous dialogue,meet cute,reference to monopoly the game,jumping onto the hood of a police car,sex in shower,reference to ojai california,reference to james wong howe,husband wife relationship,black comedy,mother daughter relationship,little girl,hitchhiking,kiss,reference to uranus the planet,astrology,teeth,drug counselor,screaming,reference to orange county california,harassment,lawyer,interrogation,neo noir,noblesse oblige,reference to the renaissance,conspiracy,marine law,italian slur,false accusation of murder,false accusation,hand gesture imitating sex,civil rights violation,flattop haircut,reference to john wayne,reference to the screen actors guild,lieutenant detective,horoscope,police car,beaded curtain,reference to fatso judson,hit on the head,liar,lie,mural,motorcycle,investigation,reference to the los angeles music center,reference to bunker hill los angeles california,reference to dodger stadium los angeles california,reference to chavez ravine los angees california,map,year 1967,humming,bodyguard,sunglasses,doctor,reading a newspaper,real estate developer,housing development,policeman,reference to bigfoot,id,corporation,running,vacant lot,flashback,f word,rent,loyalty,scheme,on screen narration,land development,infidelity,unfaithfulness,adultery,private eye,gordita beach california,beverly hills california,african american,saxophone player,saxophone,violence,death,murder,loan shark,beach bum,cigarette smoking,unconsciousness,gunfire,black american,mutton chops,marijuana,neo nazi,hallucination,aryan brotherhood,american nazi,tax shelter,tax evasion,barefoot,phallic symbol,pot smoking,reference to the black panthers,reference to ronald reagan,brothel,lesbian cunnilingus,heroin,private investigator,mental institution,bikini,female full frontal nudity,pubic hair,los angeles california,wearing sunglasses inside,pothead,female nudity,female pubic hair,female rear nudity,spanking,female narrator,masturbation,sideburns,woman wearing a one piece swimsuit,woman rubs her foot on a man's crotch,hands on one's crotch,vomiting,absurdism,notebook,japanese restaurant,telephone call,handcuffs,gun,swimsuit,police chief,nipple pinch,erect nipples,cmnf,dropping one's pants,federal bureau of investigation,federal bureau of investigation agent,watching tv,postmodern,keyboardist,kidnapping,beach,fang,politics,cult,disappearance,billionaire,slapping own face,woman,trippy,reference to the desert inn,woman wearing a veil,clicking one's tongue,revenge,decor,endodontist convention,pedophile,trampoline accident,giving a toast,private club,elysian park los angeles,impounding a car,theft,thief,parking garage,stairway,shooting,fight,two way window,torture,number 4,laughter,cigarette lighter,reference to santa monica california,doughnut,karma,patchouli,disrespect,mourning,melancholy,justifiable homicide,contract killer,witness,tape machine,suspicion,seduction,woman rubs her foot on a man's leg,horniness,sexual submissiveness,turpitude,county supervisor,coroner,fang marks,necklace,construction business,movie extra,reference to kismet,hotel,casino,taking off one's shoes,watching someone,garden,zen,hindu symbol,chanting,reference to alexander graham bell,doctor patient relationship,chakra,chenin blanc wine,greek,serenity,evidence,irony,gold,neck puncture,throat wound,pancakes,drug dealer,reference to folsom state prison california,reference to venice california,field interrogation report,little boy,junkie,drug overdose,fatal neck injury,trampoline,clue,writing on a wall,reference to god,reckless driving,reference to the book of revelation,flashlight,reference to jesus christ,police siren,psychotic,runaway,double negative effect,repeated scene,repeated dialogue,audio flashback,desperation,patriotism,murder of partner,partner,code of silence,indochinese,note,pizza,cowboy hat,anti war,public health,new identity,fake identity,playing with one's toes,reference to howard hughes,reference to las vegas nevada,singing,smuggling,reference to cuba,reference to san pedro california,reference to eel trovatore,waitress,reference to devil ray fillet,accused of being a communist,blacklist,actor,looking at the camera,chewing a marijuana joint,knocking down a door,u.s. department of justice,returning home,knocking on a door,saving a life,credit card,loss of memory,band,reference to topanga canyon california,swastika,baldness,bald man,tattoo,asian american,erection,memory,reference to san ysidro california,dead husband,fate,imitating fellatio,telephone hangup,construction mogul,ex convict,raised middle finger,tv news,imitating fellatio with an eskimo pie,promise,suspect,police slang,san pedro california,doctor's office receptionist,reference to the book of mormon,police corruption,ransom,picking one's nose,cover up,arrest,black nationalist hate group,militant,scene of the crime,bench,deputy district attorney,briefcase,spanish,reference to north hollywood california,necktie,circular bed,closet,older woman younger man relationship,reference to zig zag cigarette papers,reference to hawaiian marijuana,backyard barbecue,housekeeper,chicana,swimming pool,satire,spiritual coach,reference to the los angeles times the newspaper,bloody face,reference to chino state prison california,money,doctor's office,newspaper headline,newspaper,flood control channel,tv commercial,nickname,environment,eccentric,jew,jewish,wig,applying makeup,aunt nephew relationship,telephone,long haired male,cafe,reference to sagittarius the astrological sign,reference to scorpio the astrological sign,reference to neptune the planet,joke telling,reference to mothra,reference to godzilla,convertible,prologue,sorrow,mental hospital,reference to volkswagen,party,fear,greed,musician,acid the drug,hollywood california,record company executive,bass player,magazine,photographer,undercover agent,spy,snitch,kissing someone's neck,u.s. secret service,demonstrator,protest,college student,reference to ucla,dental office,snorting cocaine,syndicate,chinese,elevator,receptionist,running in the rain,police trap,reference to sunset boulevard los angeles,flash forward,bitterness,reference to hancock park los angeles california,betrayal,secret rendezvous,beer,reference to country joe and the fish,paranoia,rain,captive,reference to the last supper the painting,extramarital affair,rehab clinic,barefoot man,barefoot on street,postcard,eskimo pie,schooner,reference to the bermuda triangle,urban development,real estate development,real estate,massage parlor,reference to charles manson,hippie chick,tie,zodiac,drug humor,drug cartel,drug smuggling,drug abuse,los angeles police department,first person narration,year 1970,self defence,usa,missing person,photograph,flash camera,film camera,medium format camera,steering wheel,handcuffed to a pipe,informant,blood,shot in the chest,escape,rear entry sex,sex on couch,swastika tattoo,rolling a joint,marijuana joint,nitrous oxide,knocked unconcious,biker,prostitute,cunnilingus,snorting heroin,dentist,sailboat,woman initiating sex,dead body,traffic stop,traffic cop,breaking down a door,district attorney,female district attorney,bare chested male,two word title,stoner,woman smoker",True
"vomiting,male objectification,male in underwear,long haired male,drawing,hooded sweatshirt,bicycling in the rain,watching television,antisocial behavior,car insurance,belch,roof,yard,flower,gasoline can,heavy metal,police officer,offer,pill,drug abuse,sale,threat,death threat,throwing something at someone,barbecue grill,can,coffee table,writing,poor,death of daughter,tying someone's necktie,diving board,older woman younger man,beer,damage,lawn chair,car,bully,car accident,fire,squatter,death,van,school,tattoo,grocery store,grocery store clerk,pushing a coffin,directorial debut,malnutrition,woman with glasses,headbanger,reference to metallica,reference to motorhead,singing in a car,derelict,stained glass window,photograph,throwing a chair,ransacking,breaking a car window,lesbian sex,peanut,counseling,gang,bad influence,misfit,mentor protege relationship,brushing one's teeth,dirt in mouth,walking,scrotum,blood,bloody mouth,bloody nose,answering machine,reference to r2d2,bicycle lock,cutting someone's nose,violence,looking in a window,looking out a window,climbing through a window,frustration,lead pipe,uncle nephew relationship,riding a bicycle into a swimming pool,metaphor,telephone call,sing along,compacted car,funeral director,shaving,scissors,house for sale,hit by a van,kicked in the crotch,urinal,holding someone's head in a toilet,pouring gas on a car,obscene drawing,bicycle accident,sports car,drawing on the side of a car,magic marker,witness to sex,sitting in the dark,eyeglasses,climbing a pole,falling from height,reference to jesus christ,watching a porn video,guitarist,guitar,suburb,wallet,surrogate mother,teenage crush,boxer shorts,rape,father daughter relationship,mother daughter relationship,murder,listening to a car radio,construction site,abandoned house,reckless driving,automated teller machine,tin snips,breaking a lamp,throwing a lamp,caught in the act,slow motion scene,reading a porn magazine,cunnilingus,swimming,jumping into a swimming pool,pushed into a swimming pool,fingering,traffic ticket,kicking a car,mouse,snake,felony,death of grandmother,milk,dry cereal,raised middle finger,obscene finger gesture,rain,crawling through a dog door,testicles,coffin,funeral,apology,face wound,crushing a car,car compactor,memory,jealousy,urination,punched in the face,arrest,fingerprinting,mugshot,jail,penis,vagina,rear ending a car,hiding,liar,lie,reference to miss piggy,reference to kermit the frog,joke telling,song,singing,singer,pizza,flashback,remote control,homelessness,choking someone,strangulation,destruction of property,vandalism,breaking a window,throwing a stone at a window,listening to music,washing clothes,washing machine,storytelling,arm cast,friendship,friend,parking lot,damaged bicycle,car fire,explosion,doctor,prologue,junkyard,automobile graveyard,tow truck,climbing a fence,grief therapy,group therapy,therapy,grief,bath,bathtub,wanting to buy a car,damaged car,rescue,masturbation,marijuana,stalking,being followed,following someone,sex scene,arsonist,breaking and entering,home invasion,arson,husband wife relationship,depression,setting a car on fire,cigarette lighter,car chase,chase,classroom,teacher,cigarette smoking,self medication,sleeping,beating,fight,spitting on someone,ice cream cone,f word,boys' bathroom,undressing,underwear,crying,suffering,pain,bullying,male female relationship,revenge,male with long hair,money,bicycle,teenage boy,grandmother grandson relationship,mother son relationship,father son relationship,death of wife,briefs,bare chested male,loss of wife,loss of daughter in law,loss of mother,death of mother,character name in title,throwing food off a table,shaved vagina,running",True
"sex addict,sex addiction,female nudity,suicide attempt,brother sister relationship,prostitution,sex against a wall,borderline personality disorder,male nudity,self destructiveness,lesbian sex,male full frontal nudity,interracial relationship,infidelity,cheating wife,cheating girlfriend,one male two females threesome,hospital visit,strong sexual content,brothel,repressed anger,jazz club,cocaine,family relationships,extramarital affair,male objectification,male protagonist,original story,attachment disorder,manhattan new york city,madison square garden manhattan new york city,employer employee relationship,self harm",False
"mammy,american civil war,confederate states of america,african american servant,gallantry,honesty,family relationships,indifference,high society,scandal,battle of the sexes,shame,fear,pain,lost cause,narcissism,begging,old maid,ends with rejection,honor,self sacrifice,infidelity,flirting,unrequited love,national film registry,afi,death of daughter,animal death,riding accident,letter writing,black stereotype,profanity,male and female protagonists,cake,riding sidesaddle,south,workout,plantation,barbecue,widow,reconstruction,beau,anger,party,carpetbagger,taxes,poverty,epic,spoiled girl,narcissistic personality disorder,alcoholism,alcoholic,father mourns daughter,strong female lead,strong female character,monogrammed handkerchief,irish american woman,southerner,slave girl,female slave,master slave relationship,female protagonist,causality,post civil war,horseback riding,u.s. civil war,title same as book,fanning oneself,southern literature,1870s,brothel,drunken singing,undressing,nightmare,marriage proposal,lure of riches,face slap,stolen horse,bonnet,woman in labor,overture,champagne,femme fatale,unconsciousness,drapes,cannon,grave,stained glass window,silhouette,book,wealth,hiccup,washing clothes,stairway,leg amputation,yankee soldier,portrait painting,overheard conversation,attack,can can dancer,threat to kill,despondency,splitting a rail,poker,virginia reel,wedding,nursing,hysteria,riverboat,expectant father,brushing one's hair,georgia,singer,scream,blue eyes,entre'acte music,friendship,baby,typhoid,coward,railway station,pantaloon,gun,brother brother relationship,fainting,shantytown,southern belle,lumberyard,dancer,blood,london england,loss of son,ballroom dancing,secret,chloroform,singing,entre'acte,sherman's army,cousin cousin relationship,confederate flag,business,stubbornness,goodbye,fire,arms smuggling,defeat,fund raising,marriage engagement,rocking horse,earring,trip,theft,barn,whip,photograph,dead body,jealousy,self defense,declaration of love,battle of gettysburg,aunt niece relationship,fleeing,dixie,fake drunkenness,pneumonia,physician,miscarriage,trap,card playing,baby born,radish,store,attempted robbery,spoiled child,siege,brandy,stretcher,intermission music,money,capture,threat to crush skull,baby talk,library,scavenger,devastation,vulture,passion,reference to god,wind,dragging a dead body,courage,morning after,train,picking cotton,gossip,horse foaming at the mouth,flirt,overseer,estate,apology,witness,red dress,arrest,confederate soldier,horse falls over,bond,shot in the head,prostitute,birth,headstone,midwife,funeral wreath,fog,charity ball,reading,breakfast in bed,home birth,tape measure,kiss,red earth,dance party,reference to general sherman,pregnant sister in law,sherry,maid,birthday,furlough,horse,orchestral music score,sword,extortion,rifle,captain,pregnancy,wedding ring,crutches,eavesdropping,thief,brothel madam,ball gown,liar,rival,lice,pram,lying in state,clothes out of curtains,thumb sucking,whistling,embroidery,smelling salts,pony,lightning,major,madeira,pistol,kicking a door,saloon,twin,peacock,talking to the dead,knitting,landowner,kindness,cologne,yankee,merry christmas,hypocrite,political meeting,merchant,broken mirror,pocket watch,christmas,husband wife relationship,handkerchief,slave,reading aloud,throwing a vase,expectant mother,rich snob,hunger,thrown from a horse,fiddler,evacuation,falling down stairs,song,paris france,sister in law sister in law relationship,drunkenness,fence,determination,axe,mental breakdown,fight,baby carriage,baby crying,convict,soil,balcony,christmas tree,prayer,red taffeta petticoat,shot in the shoulder,prostitution,irish american,lying in wait,mirror,johnny reb,giving birth,spurned female,flute player,jail,fiddle,nurse,dog,mourning,measles,crying,jewelry,savannah georgia,letter,explosive,inner title card,petticoat,gold coin,dancing,retail,hell,rainbow,cotton,lumber mill,intermission,spurned man,kneeling,nursery,curtain,corset,falling off a horse,horse and wagon,hit with dirt,newborn baby,master servant relationship,man carrying a woman in his arms,wound,waltz,twenty something,thrown from a bridge,teenage girl,surrender,surprise birthday party,soldier,shoulder wound,servant,running into each other's arms,reunion,retreating army,rebel,raid,post war,politics,older man younger woman relationship,military uniform,mental illness,marriage proposal on one's knees,lie,kissing someone's hand,joining the army,invading army,horse and carriage,honeymoon,homecoming,grief,explosion,exit music,doctor,divorce,disposing of a dead body,destroyed building,deathbed,death of wife,death of unborn child,cotton field,combat casualty,city on fire,christian,charleston south carolina,businesswoman,burning of atlanta,brother sister relationship,bravery,bleeding to death,bandage,audio flashback,amputation,african american,rescue,new orleans louisiana,ku klux klan,confederate army,blockade,accidental death,long running time,reconstruction era,sister sister relationship,mother daughter relationship,father daughter relationship,woman crying,spurned woman,spurned male,female crying,dress made from curtains,loss of mother,loss of father,star crossed lovers,opposites attract,marriage,death,dark hero,famous line,wounded soldier,georgia usa,1800s,atlanta georgia,blockbuster,loss of husband,prisoner,famine,melodrama,pulitzer prize source,famous score,murder,southern reconstruction,love triangle,1860s,hospital,slavery,childbirth,death of son,death of mother,death of father,death of child,based on novel,attempted rape,packing,sex scene",True
"gay,gay men's health crisis,hiv,aids epidemic,new york city,gay writer,fear of weakness,playwright,suicide attempt,gay slur,brother brother relationship,gay kiss,gay sex,death of boyfriend,loss of lover,death of lover,gay marriage,gay wedding,dying from aids,death from aids,fear of aids,aids activism,death of friend,closeted gay,internalized homophobia,gay jew,gay romance,gay love,gay brother,gay relationship,reference to ronald reagan,survivor guilt,gay couple,gay protagonist,gay son,homophobia,gay character,male pubic hair,sexual revolution,fear of being alone,anal sex,new york native the newspaper,new york gay men's chorus,in the closet,gmhc,virus,fellatio,disease,christopher street manhattan,nudity,mother son relationship,father son relationship,jew,kaposi's sarcoma,sex,f word,bare butt,lesbian,homosexual,manhattan new york city,dying,promiscuity,seduction,argument,shouting,homosexual kiss,male male kiss,gay orgy,male rear nudity,male nudity,male underwear,jock strap,loss of friend,funeral,dead body,vomiting,protest,television,discrimination,hospital,gay activism,aids,department of health,courage,chopsticks,fundraising,human immunodeficiency virus positive,new york times building,taxicab,television repairman,president,presidential advisor,human immunodeficiency virus acquired immune deficiency syndrome,fired,activist,fight,politics,epidemic,blow job,insurance policy,pubic hair,city hall,hpa 23,dementia,contagious disease,executive director,national institute of health,blowing out candles on a birthday cake,skin cancer,the pines fire island,sex outside,drag queen,biohazard,flash camera,photographer,tiredness,microphone,slow motion scene,poster,surgical mask,sports car,song,singing,singer,church,coffin,revealing a secret,throwing a tv camera out a window,loss of virginity,pier,statue of liberty,running,jogging,erection,bloody nose,choreographer,laundry room,outing someone,feeding someone,peer review panel,airplane stewardess,slide show,egotist,civil disobedience,letter,throwing groceries,milk,date,cane,sitting on a toilet,hero,pilot,guilt,undressing someone,undressing,soiled bed linen,making a bed,social worker,carrying a dead body,garbage bag,orderly,voice over narration,condom,last will and testament,stubbornness,sitting on the floor,gurney,actor,snow,kiss,35 year old,45 year old,football,newspaper office,psychiatrist,therapy,ferry,almost hit by a car,man carrying a man,science,waiter,emergency room,shame,self respect,memorial service,reading a newspaper,eyeglasses,wheelchair,ice cream,looking at oneself in a mirror,mirror,mother son reunion,swimsuit,mayor,record player,recording,subjective camera,leg braces,cigarette smoking,runway model,fashion show,male model,makeup,restaurant,cafe,beer,german,prologue,fear,typewriter,lawyer,dignity,crutches,anger,overhead shot,bathroom,white house washington d.c.,washington d.c.,drinking,drink,wine,dancing,dancer,mirror ball,disco,party,birthday cake,crying,bureaucracy,u.s. government,ex soldier,green beret,yale university,friendship,friend,board of directors,flash forward,flashback,blood,medical exam,food,hairy chest,hotline,telephone,telephone call,dog,plague,punched in the face,man in swimsuit,speedo,man crying,subway,weight loss,lesion,paraplegic,female doctor,doctor,flirting,man in towel,man wearing towel,orgy,briefs,bathhouse,fire island,year 1983,year 1982,year 1981,loss of boyfriend,ashes,airplane,shower,wet underwear,male in shower,first date,apartment,bar,research,desk,rolodex,cough,picket,camera,television reporter,interview,newsroom,new york times the newspaper,bare chested male,beach,hug,writer,reporter,newspaper reporter,hospital gown,woman crying",False
