review,outcome
"malick wannabe misses mark I came to this film with no more knowledge of it than that many critics I trust raved about it. I was sorely disappointed, and my only explanation for the praise it received was that weve been force fed so many banal and unimaginative films from the movie mill in Hollywood that any break from it will be treated like a morsel to the starving. Problem is, while GW is indeed different from the crowd, it isnt particularly original.  In fact it reminds me of a vastly inferior Terry Malick film.  It attempts to be a poetic, non linear look at the lives of adolescents in a decaying small north Carolina town, and while beautiful (it is after all 35mm cinemascope), it falls flat, with gratuitous wackiness and nonsequitors.  Sometimes these poor kids are forced to spout stuff that sounds like it came from Sartre or Camus.  Other times they are allowed to talk like the kids they are. And the adults?  Most are ludicrously overthetop.  I felt tortured by the pretentiousness of this thing at 42 minutes, but sat through the other 40 hoping for a payoff.  There wasnt much of one.  I had no emotional connection to anyone in here because I didnt recognize them as real.  Whats worse is I really could have.  Some of the ideas and situations in here are rich in potential, though left unmined, unrealized. Terry Malicks version of this faux Malick film would have been much better.",False
"High Rises allegory of class divide gets lost in a dull montage of blood, sweat and blue paint Ben Wheatley is one of the most exciting British directors working today. His two best films are Kill List, a deeply disturbing horror/thriller about a tormented contract killer, and Sightseers, a black comedy about a troubled couple on their parochial, psychopathic honeymoon.Key to these films success are strong characters with interesting dynamics. Kill List begins almost like a domestic kitchensink drama centred on the failing relationship between Jay (Neil Maskell) and Shel (My Anna Burning), but it subsequently evolves, or rather devolves, into something dark, dank and horrible in a most unpredictable manner. Sightseers may be most commonly remembered for its scenes of outlandish violence, such as when Chris (Steve Oram) deliberately runs over a litterer in a fit of righteous anger. However, underneath the comic outbursts of gore is the poignant relationship between Chris and Tina (Alice Lowe), an oddball pair with a past of loneliness and insecurity.Having proved himself as a director of visceral horror and emotional substance, Ben Wheatley is the natural choice to direct J.G. Ballards High Rise, a Goldingesque tale of violent class war exploding within a brutalist tower block. The fragility of civilisation, and the primitive savagery that lurks beneath it, is a darkly fascinating subject that has made for excellent films and books, such as Threads, a devastating vision of post apocalyptic Britain, and William Goldings Lord of the Flies, which needs no introduction.High Rise does not brush shoulders with such works, for its allegory of class divide gets lost in a dull montage of blood, sweat and blue paint. Oh, and dancing air hostesses, for reasons that are, to put it politely, enigmatic.The focal characters – Robert Laing (Tom Hiddleston), a measured, middle class doctor; Charlotte Melville (Sienna Miller), a sultry woman who serves as Laings gateway in to upper floors high culture; Richard Wilder (Luke Evans), a pugnaciously aspirational documentary maker; and Anthony Royal (Jeremy Irons), the patrician architect who designed the building – are introduced well enough, but ultimately do not receive sufficient development.As the lead and perhaps most relatable character, we are in the body of Laing when he traverses the towers social scene, which he admits to not being very good at. Some may find him steely, but Laing has an affable reserve and high emotional intelligence. He isnt particularly interested in the petty oneupmanship that comes with climbing the social ladder, but he manages to deftly negotiate it anyway through his insouciant reserve that maintains peoples interest and disarms any potential enemies. Hiddleston, one of Britains hottest exports, is well cast here, he delivers the best performance of the film.However, after a competent introduction to society in the high rise, Laing and the others get lost in an incoherent narrative that favours aesthetics and absurdity over credible character interplay. It begins three months ahead of the main events, showing a blood spattered Laing roasting a dogs leg over a fire surrounded by dirt and detritus. After the introductory period of around thirty minutes, the film then charts what led to this repellent spectacle with a disjointed series of set pieces that give little sense of progression.Electrical problems are plaguing the building and resentment is brewing between the upper and lower floors, but the descent into nihilism just happens. Dogs are being drowned, Laings painting his apartment (and himself) like a total madman and the whole building becomes a rubbishstrewn nightmare – but theres no tension, no crescendo, no credibility and, curiously, no one who considers leaving! The worsening relations should have been more gradual and given much greater depth and meaning by the characters, their dialogue and their relationships. Instead, the main character covers himself in paint to communicate his increasingly aberrant state of mind, which appears to be an obvious metaphor for tribal decorations.High Rise fails as a film about primal savagery and particularly as a film about class. In Woody Allens Blue Jasmine, I cringed as Jasmine and her husband Hal, arrogant members of New York high society, barely contained their raging superiority complexes as they awkwardly condescended to Ginger (Jasmines sister) and Augie, a decidedly blue collar couple who wonder at Hal and Jasmines luxurious home. No such realist interplay is to be found in High Rise, because its characters are thinly drawn and it isnt rooted in reality, which is very much to its detriment.Towards the films end, there are moments in which Royal and his minions discuss the politics and future of the tower, with Royal remarking that the lower floors should be Balkanised, meaning that they should be fragmented and pitted against each other in a manner reminiscent of the Yugoslav Wars of the 1990s. I liked the use of that phrase, there should have been a lot more of this in the script, more overt political manoeuvring rather than surrealist claptrap and brutalist 70s chic.Alas, Wheatleys High Rise is more concerned with aesthetics and the 1970s, which means theres more in the way of shagpile carpets, dodgy hair and the colour brown than developed characters, coherent narrative structure and sociopolitical substance.58%www.hawkensian.com",False
"To call it a sequel is a travesty This movie is way to be good to be labelled a sequel to The Godfather . Rather it is more of a companion piece to the original and the two perfectly compliment each other . IT is both a sequel and prequel showing the rise of the young vito and moral decline of Micheal . Both characters are brought to life with uncanny ability by Robert  De Niro and Al Pacino . To say that these two are good actors is like saying that a nuclear bomb makes a loud noise and in this movie they prove why they are at the top of their respective crafts .Al Pacino is the standout in the ensemble cast and its amazing how his eyes have changed from the first part . They are now cold , ruthless and unemotional and betray the price which Micheal Corleone has paid for power .Watch this movie and learn why it is the greatest gangster film of all time.",True
"Clint Eastwood shows you why he still should be in FRONT of the camera With his performance Eastwood shows you why people like himself, Jack Nicholson, or Paul Newman only come around once in a lifetime. Though Eastwood would rather focus on directing, he can still carry a movie with his on screen presence, and hes pure dynamite in Gran Torino. Perhaps the poor box office results of hollywoody movies like Absolute Power, True Crime, Space Cowboys, and Blood Work, caused Eastwood to shy away from acting, but given cutting edge material to work with as Million Dollar Baby and Gran Torino, hes as good as ever. His character as the racist and salty war vet makes you think of that old guy weve all had on our blocks with the garbage door open, the million tools hanging everywhere, and always fixing or building something. I found myself not wanting the movie to end because the scenes between himself and the various Hmong characters where priceless. There may be complaints over the racist remarks and scenes, but Eastwood pulls it off in a way a real person like that would talk or act to a point where it ends up being lighthearted. Im not going to give the plot away, but if you like your Clint Eastwood as a hardnosed tough guy with foul language alla Dirty Harry or Heartbreak Ridge, youll love this movie!!",True
"A true original This film had the sad history of being blackballed in the United States due to the incident at Columbine...which is a real shame, because it is a treasure...written and directed by Troy Duffy, Boondocks is set in Boston...it is the story of fraternal twin Irish boys (Connor and Murphy Mc Manus) who work in a meat packing plant...when their friend, Doc, is being stiff armed by the Russian Mafia, the boys and their friends step in to help...and away we go! Two of the most interesting characters in the film are played by veteran actor William Dafoe, and a newcomer to the silver screen, David Della Rocco. Dafoes character is Paul Smecker, a gay FBI agent specializing in organized crime...Rocco plays an Italian Mafia package boy who is a close friend to the Irish brothers...the central theme of the film is the indifference of good men...Connor and Murphy are not indifferent, and after helping their friend, Doc, the two embark on a crusade to rid the streets of Boston of criminals...with the assistance of their comical and zany friend, Rocco...This film had positive elements on all sides...humor...a moral message...and incredible actors...you will no doubt find yourself repeating the many memorable quotes from the film...I am a woman, and not at all into your typical shoot em up guy films...this is not another one of those films...it has become an underground cult sensation...See it...you will not be disappointed!",False
"A Moment to Remember Rocks What can I say? its one of my favorite movies. It has everything: love, romance, action, sorrow, and happiness. hero & heroine of this film have wonderful chemistry together, and it shows. It makes you feel like you want to become a better person, and not be so selfish, selfcentered, and makes you realize that there more important things in life. This movie is so indescribable and unique.I have seen it many times. I will admit that I am a hopeless romantic and I love to watch these types of movies. I think that it is so romantic and so beautiful and i think that the movie was made very well",False
"A massive, formulaic disappointment, with a towering performance from Michael Shannon Having developed a morbid fascination with serial killers over the past few years, I was delighted to hear that Richard Kuklinski, one of the most prolific and emotionless mass murderers in history, was to be given the cinematic treatment. Not only was his story ripe for a juicy adaptation, but Michael Shannon, the most consistently mesmerising actor working in film today, was cast as the titular Iceman. Sadly, inexperienced director Ariel Vromen, who up to this point had only made two films Ive never heard of, has delivered a bythenumbers biopic; one that follows familiar genre conventions and whitewashes Kuklinskis story completely in favour of a formula that a mainstream audience can comfortably follow.After being impressed by his towering frame and generally intimidating nature, mob boss Roy De Meo (Ray Liotta), who is in the employ of the Gambino crime family, takes the young Richard Kuklinski under his wing. To get a feel for him, De Meo tells Kuklinski to kill at tramp in broad daylight, to which Kuklinski coldly obeys . Soon enough, Kuklinski is carrying out mob hits for De Meo, while telling his clueless wife Deborah (Winona Ryder) that he is in finance. He meets fellow contract killer Robert Mr. Freezy Prongay (Chris Evans), who teaches Kuklinski the benefits of using cyanide to carry out the murders, and then freezing the bodies to rule out a time of death. But with De Meo coming under pressure from his boss Leonard Marks (Robert Davi) for a drug deal gone wrong, Kuklinki finds himself and his family under threat.What might have been a fascinating insight into the inner workings of a sociopath, The Iceman is nothing more than your standard straightto DVD mobster movie. Completely ignoring Kuklinskis natural instinct for murder (he was a serial killer long before the mob approached him) and his reputation as a merciless and cruel man, beating and killing men for the slightest of reasons, Vromen even adds a family angle that is completely untrue. To give the lead character a bit of recognisable humanity, here he is portrayed as a loving family man, dedicated to his wife and kids as the mob close around him. In fact, in real life Kuklinski was an aggressive wifebeater; a tyrannical king of the household who regularly committed acts of physical and mental abuse on his family.Artistic license is a right that every filmmaker has when conducting a biopic, but when theres a complex and fascinating story to tell, however dubious some of Kuklinskis claims are (he claims to be responsible for the murder of Jimmy Hoffa), then why make such drastic changes if all youre doing is making your subject the same character seen a thousand times before? Shannon deserves better than that, and his unnerving performance is one of the few saving graces here, but his character is reduced to nothing more than a standard mobster, seduced by the lifestyle and cutting himself off from regular life. He was a cruel, savage monster, who disposed of some of his victims by having them eaten alive by rats (or so he claims), or in one incident, he allowed his victim time to pray to God to see if he would answer his prayers, before killing him (this scene is played out in the film with James Franco as the victim).Plot strands veer off path and are offered no resolution, making them completely redundant. Some are intriguing, such as Stephen Dorffs appearance as Kuklinskis imprisoned paedophile brother, who hints at Kuklinskis dark childhood and abuse. Others are not, such as De Meos righthand man Josh Rosenthal (David Schwimmer) who is given more screen time than necessary, only for the story to fizzle out into absolutely nothing, as does De Meo himself. Given a longer running time, a more experienced director, and ultimately more commitment to the source material (various books and recordings exist of Kukinski, the most popular being Philip Carlos book The Iceman: Confessions of a Mafia Contratc Killer and the TV movie The Iceman Tapes), this could have been highly engrossing cinema, instead its a crushing disappointment, saved only by Shannons imposing performance.www.thewrathofblog.blogspot.com",True
"Not Your Average Serial Killer Movie (And Thats a Good Thing)Zodiac may frustrate viewers who come to David Finchers latest film expecting a traditional serial killer thriller. The film begins with a couple of hairraising and rather brutal recreations of murders carried out by the mysterious killer who terrorized the San Francisco Bay area in the late 1960s and early 1970s. These early scenes are shocking and, compared to the rest of the film, disorienting, because they offer the only time that we come close to seeing events from the killers perspective. As the film progresses, the Zodiac killer himself fades into the background, and the movie turns into a meticulous and engrossing document of the investigation to track him down, an investigation that includes countless blind alleys and false clues and which to this day has not reached a conclusion. I would be more prone to label the somewhat rambling screenplay as sloppy storytelling if I did not feel that Fincher tells the story exactly as he wants to. The elusive narrative works, because the film is about an elusive villain.Jake Gyllenhaal plays Robert Graysmith, a cartoonist working for the San Francisco Chronicle at the time the Zodiac killer began his gruesome work. He becomes fascinated by the case, and takes it on as a sort of morbid personal hobby long after the police department has given it up as a lost cause. Graysmith eventually wrote the book on which this film is based, and according to his accounts, he discovered enough evidence about one of the suspects in the case to put the police back on his trail years after hed been cleared for lack of evidence. Other characters come and go. Robert Downey, Jr. does characteristically terrific work as a reporter at the Chronicle who grabs his own portion of notoriety through his involvement in the case. Mark Ruffalo and Anthony Edwards play the two detectives in charge of the investigation. Chloe Sevigny plays Gyllenhaals putupon wife, who gradually loses her husband to his obsession. All of the actors deliver thrilling performances, many of them against the odds. Since this isnt a character driven movie, many of the characters remain undeveloped, but not, for once, to the detriment of the film. This story isnt about the people involved, but rather about their role in the Zodiac saga; once theyve served their purpose, Fincher dispenses with them. Ironically, a film that clocks in at nearly 3 hours exhibits a great deal of narrative economy.Parts of Zodiac are intensely creepy. Fincher effectively uses the rainy San Francisco atmosphere to its maximum potential, and the grimy browns and grays of the production design call to mind Finchers other wellknown films, like Seven and Fight Club. But Zodiac is much more grown up than those films, and for an audience to enjoy it, it has to have an attention span. Long scenes are given to analyzing handwriting samples, recreating the scenes of murders, digging through newspaper clippings and files. You can tell that Fincher is fascinated by police work in the pre CSI era, when fax machines were still a novel invention. He delves into the investigative process with a nearly fetishistic attention to detail, but he makes all of it endlessly mesmerizing. He does his best to bring everything to some sort of conclusion, but the reallife end to the story makes a complete conclusion impossible. This film is more about the journey than the destination, and what a journey it is.Grade: A",True
"loved it!I hate to slam anyone who didnt like and enjoy this movie. They chose four of the very best actors who fit together like a glove. I found it to be exceptional acting. Although many of you might only watch a movie once and then give up I dont know how many times I have seen it. Each time I decide to turn it on, as I have it recorded in two rooms, I laugh from beginning to end. And, I wouldnt be surprised if some day we find out that parts of this are very true. I just heard last week that the government is looking into paranormal tactics. What a surprise. Could very well be that its just another one of our countrys secrets. Im just sorry I didnt know it was being shot in New Mexico as I am not too far from Roswell. I would have loved to have been there. I have searched and searched for the bloopers but cannot find them. There is no way the four head actors could have possibly made this movie without falling apart. Oh well.....those of you who didnt really get into it.....sorry....it is so well done and so very funny!!!!!!!!!!!!!! Sue",True
"A supernatural thriller with a great story!The great cast already hints at it, Fallen is a great movie.Best way to watch this movie is to not know too much about it. Just pick up the movie and let it surprise you. Its like Identity, the less you know about it, the better.Director Gregory Hoblit is a great and underrated director. He knows how to get the maximum out of everything. He also directed the movies Primal Fear and Frequency and much acclaimed television series episodes for Hill Street Blues, L.A. Law and NYPD Blue.Really great about the movie is the story by Nicholas Kazan (yes, indeed the son of...). Its supernatural but it still knows how to remain believable and realistic. The viewer never knows what he is going to get and what will happen next. This is why it is best not to know too much about this movies story before viewing it for the first time. All of the story its surprises will work better this way.A bit of an forgotten underrated movie.8/10http://bobafett1138.blogspot.com/",True
"Its easy to dip into coffee and cigarettes and meet all the characters but you might get a bit bored by some of their conversations.In all honesty I just wanted to watch this movie to see Iggy Pop, Tom Waites, The White stripes and Bill Murray. I was tempted to fast forward all the other vignettes to get to the ones with these characters in but thankfully I never or I would never have seen cousins?  Alfred Molina and Steve Coogan playing themselves in an absolutely perfect portrayal of the shallow, sickening and repellent nature that comes with fame. Coogan takes the word scumbag to new heights, and Molinas keenness and almost innocence which slowly turns sour is perfectly pitched. Jarmusch has managed to capture the minutia of the trappings of fame so succinctly that sometimes its difficult to watch. Its excruciatingly embarrassing but just gorgeous and has to be seen  several times. Likewise with somewhere in California. Iggy and Tom play themselves but you can call Iggy Jim or Jimmy or Iggy or Jiggy if you like! Tom initially opts to call him Iggy but proceeds to refer to him as Jim throughout, and so the offkilter banter begins. Its an hilarious portrayal of two guys who obviously have a mutual respect for each others work but dont actually know each other that well. A series of ridiculous conversations and awkward silences ensue with Iggy becoming more and more animated and expressive to overcompensate for Toms laidback yet defensive attitude. There are some excellent oneliners and its just great watching these two giants chew the fat, fighting their different corners and trying to keep their cool. I also thought Cate Blanchett shone in cousins, playing both roles as bitter cousin/ insipid famous cousin. Its another awkward, horrible meeting between two people  one has made it, the other hasnt, and Its plain to see there isnt much love between them. We witness a series of underhand, loaded and nasty comments all in the guise of friendship, a friendship that only exists due to family ties. Coffee and cigarettes the movie is a bit like coffee and cigarettes the vice: youll get a buzz thats for sure. Its is an easy watch and each vignette has its qualities but as a whole its a bit of a cheeky movie. It gets off on the fact that it has all these fab artists starring in it which goes a long way but not far enough. But I cant stress enough that it really is worth getting this movie out for the Coogan/Molina and Pop/Waites vignettes. Both priceless and essential viewing.",True
"Over Half Century late than Fellinis 8 1/2 andmore clueless, goingnowhere pretentious. Trying so hard to find some unnecessary answers with a film to play out meaninglessly by a guy who miraculously relocated or misplaced himself in lot of bigdeal events or scenes, either looking up to the sky or jumped off from a pier into the sea for no obvious purpose but spurofthemoment childish behaviors, or entangled himself with some females in close contact, flesh against flesh, intimate but without profound romantic feelings at all, or woken by a sudden earthquake, moronically and aimlessly roamed around inside his room with bare feet littered with shattered glass, then when the aftershock tremors hit again, escaped downstairs, still without shoes, looked up to the sky, saw chopper passing, sirens....on and on, situated himself in desert, movie shooting locations, swimming pool, bed for no purpose. The old voice narration....then with some white hair guys mingled among younger ones....on and on, without any meaningful purpose. lot of wide angled nice scenes, sunsets.The whole movie failed to provide the viewers with any obvious intention but hollow camera works. Trying so hard to look deep but ended up with a big NADA! A pathetic copycat tried so hard to look like the heir of Fellini and his 8 1/2 film but failed miserably except in colors and wideangle lens. A total clueless waste of resources and viewers time and eyesight.",False
"Well Acted but Somewhat Empty Indie Drama I had been looking forward to seeing this new film directed by Sean Baker ever since reading the rave reviews for it that came out of Cannes and Toronto. While I can say that this film is beautifully filmed and features strong acting, it doesnt quite hit the mark. The film is about a poor young girl, raised by a single mother, and her friends who live in a rundown motel close to Disney World near Orlando, Florida. Baker uses a simple and lowkey filmmaking style to deliver excellent cinematography. The film has a strong and commanding color palette to its simple aesthetic. The performances on display in this movie are very satisfying for the most part. The child actors do a very good and convincing job, especially given their ages. Williem Dafoe is very good as the manager of the motel, although it would have been better if he had been given more of an emotional range to work with in his role throughout the movie. Unfortunately, the film does have some notable flaws. The tone of the movie is all over the place, with joyous childhood wonder juxtaposed sometimes abruptly with more edgy and mature themes. Such abrupt changes in tone and motif hold back the movies message to some degree. Some audiences will dislike that the movie is considerably darker than its trailers make it seem, although I was fine with that. The same concern over abrupt changes in tone is also evident in the movies writing, mixing puerile scatological jokes from the kids with more sophisticated and powerful material. Finally, the films final scene feels like a copout. Without giving anything away, the way it is done also makes one (unfortunately) wonder if it was filmed on impulse, or if the filmmakers ran out of budget.I really wanted to love The Florida Project, and its certainly not a bad film, but I just wish it could have been better. 6.5/10",True
"A lesson of how unique and quite fantastic minimalist cinema can be.A surprise at the 57th London Film Festival. A film where the whole story takes places inside the confines of a car, and with Tom Hardy as the oneman star. But just how well does it work?Tom Hardy, known best for majors roles in The Dark Knight Rises and Inception drops the theatricality and larger than life appearances and takes on the role of average man Ivan Locke, a building site manager, who over the past nine years has made his life as solid as the concrete he is in charge of pouring. Concrete is his religion. On the eve of the biggest job yet, also Europes largest ever  we follow his car journey from Brighton to Croydon as the world around him slowly crumbles and he loses it all.British Screenwriter and Director Steven Knight, brings us yet another gripping British drama, after previously making Hummingbird starring Jason Statham earlier this year. Clocking in at just under 90 minutes, Locke is refreshingly short and never over stays its welcome. The narrative is actually so constant that even when Hardy is not in hands free phone switchboard mode, we capture another underlying story. Locke provides just as much a character journey as it does a car journey.During the recent UK Premiere, producer Paul Webster recalls his initial talks with Steven Knight, in which he said; I want to do something quite different, in a confined space, about a guy whose life changes during the course of one car journey. And we never leave the car. And that is literally what happens. Bringing an ideal mix of humour and emotion to the project, Hardys taunt performance is mesmerizing. The puton Welsh accent is pretty decent also. Filmed in just eight nights and with very low budget, the film is literally a lesson of how unique and quite fantastic minimalist cinema can be.",True
"Definitely in the Top 10I have a very hard time picking a favorite, favorite film, but if forced to create a Top 10 List, this film would be there.  Yes, Liza Minnelli CAN act , and brilliantly.  The songs are wonderful and funny, the narrative is brilliant and dark.  Those who typically dont like musicals might enjoy this, as there are none of those cheesy I feel a song coming on moments   all of the music is confined to the stage of the Kit Kat Klub.  Michael Yorks role is often overshadowed by Minnellis brassy Sally Bowles, but his work is equally strong.  A+.",False
"A new Raskolnikov A strange story about freedom and guilty. Modern image of Crime and Punishment. Our life like a shadow of the dreams and fear. Like a research a way of personal truth. No salvation, no cure. Only a refuge in a great lie. This movie is an important experience. Not like a theoretical experience,like a game without value, like a joke. The Machinist  is a trip in your mind, in your memory, in the lifes essence. I am the other said Rimbaud. But who? A ghost? A shadow? A body? A toy? The essence of movie is the relation with the world and the form of honesty. The presence of God in this movie is the way of resurrection. The car, the boy, the work accident, Maria, Ivan , Miller are the steps of a very special salvation. And Christian Bale, in his best character, a new Raskolnikov, know to give a great sense of truth to Trevor Reznik. A real masterpiece!",False
"My All Time Favourite Movie I first saw APOCALYPSE NOW in 1985 when it was broadcast on British television for the first time . I was shell shocked after seeing this masterpiece and despite some close competition from the likes of FELLOWSHIP OF THE RING this movie still remains my all time favourite nearly 20 years after I first saw it This leads to the problem of how I can even begin to comment on the movie . I could praise the technical aspects especially the sound , editing and cinematography but everyone else seems to have praised ( Rightly too ) these achievements to high heaven while the performances in general and Robert Duvall in particular have also been noted , and everyone else has mentioned the stark imagery of the Dou Long bridge and the montage of the boat traveling upriver after passing through the border How about the script ? Francis Ford Coppola is best known as a director but hes everyway a genius as a screenwriter as he was as a director , I said  was  in the past tense because making this movie seems to have burned out every creative brain cell in his head , but his sacrifice was worth it . In John Milius original solo draft we have a script thats just as insane and disturbing as the one on screen , but Coppolas involvement in the screenplay has injected a narrative that exactly mirrors that of war . Check how the screenplay starts off all jingoistic and macho with a star turn by Bill Kilgore who wouldnt have looked out of place in THE GREEN BERETS but the more the story progresses the more shocking and insane everything becomes , so much so that by the time reaches Kurtz outpost the audience are watching another film in much the same way as the characters have sailed into another dimension . When Coppola states  This movie isnt about Vietnam  It is Vietnam  hes right . What started off as a patriotic war to defeat communist aggression in the mid 1960s had by the films setting ( The Manson trial suggests its 1970 ) had changed Americas view of both the world and itself and of the worlds view of America Its the insane beauty of APOCALYPSE NOW that makes it a masterwork of cinema and says more in its running time about the brutality of conflict and the hypocrisy of politicians ( What did you do in the Vietnam War Mr President ? ) than Michael Moore could hope to say in a lifetime . Ive not seen the REDUX version but watching the original print I didnt feel there was anything missing from the story which like all truly great films is very basic . In fact the premise can lend itself to many other genres like a western where an army officer has to track down and kill a renegade colonel whos leading an injun war party , or a scifi movie where a UN assassin is to eliminate a fellow UN soldier whos leading a resistance movement on Mars , though this is probably down to Joseph Conrads original source novel My all time favourite movie and its very fitting that I chose this movie to be my one thousandth review at the IM Db",True
"Extraordinary movie.What an amazing movie. When I see the cast and the title, I immediately thought of a romantic cliché, with full of known plot twists, and et cetera. Rachel Mc Adams is known for her romantic movies, but this was just more and more than that.About Time was one of the greatest movies I have ever seen. I was immediately captured, and the cast is so brilliant, I believed every single line. Thank you for this film, I am still under the influence of this movie. It is about life, in the most raw way. How life should be lived, and how we should see the world, as it is.Extraordinary movie. Magnificent.",True
"Debauching lives in the XVII century The Libertine is a central story centered in one debauching, drunk, poet, charismatic, relentless and magnific man called Earl of Rochester.As it often happened with other great men in the past centuries, Earl is posthumously recognized later as a great personality.More than excellent acting for all the cast with Johnny Deep equal to his mastery performances, Malkovich, with a small role, equally great, a classical set of the XVII century, the royal court, the local vagrant Inns, brothels and theaters makes this business fly.The story of a man without moral principles but at the same time intelligent, subtle and with a possession of a genuine libertine archetype, rare for the most common men.The frantic image of a poetdrunker, embedded with the longtime relationship with prostitutes and a somewhat laziness ambiguous behavior of irrational life against the reason.He falls in love with a rookie actress, humiliates the English King with an uncommon play presented to the french ambassador/representative of the French King and dares to do what it pleases him most: Erotic playwriting...Excellent movie, thats all... but not for everyone.",False
"Beautiful but unsatisfying Woody Allen often is an interesting and insightful directors, whose films regardless of how they come off overall look great, have great soundtracks and he often knows how to get strong performances out of actors, at his best his writing was a fine mix of the hilarious, the poignantly dramatic and the thoughtprovoking.Café Society is not one of his best films. Allens glory days were in the late 60s through to the early 90s, with the 70s and 80s (which saw masterpieces like Annie Hall, Crimes and Misdemeanours and Manhattan for example) being particularly good decades. From mid90s onwards he became hit and miss, with the odd gem like Midnight in Paris and Blue Jasmine but generally his glory days are long gone.As far as his films from the 2010s decade go, Midnight in Paris and Blue Jasmine are vastly superior but Café Society does fare better than To Rome With Love and You Will Meet a Tall Dark Stranger. Café Society is not a great film, but is not a poor one, generally Allen has done worse (almost all of them being in the last twenty years or so) but it really isnt one of his better films.Its best asset is the magnificent cinematography, every shot takes the breath away and complements the also spoton and very handsomely produced 30s period detail perfectly. The soundtrack also is an ideal fit, giving a real sense of period as well as being a wonderful soundtrack on its own. There are shades of prime Allen writing, there are some very funny moments, some touching ones and it does evoke thought afterwards, Allens themes done in an insightful way.The story is simple but rarely dull, it is a long way from perfect as will be detailed later on in the review but it did maintain interest. Its nicely directed by Allen. Performances vary. Blake Lively is positively luminous and Steve Carrell shows that he is adept at comedy and drama in a role that requires both extremes. Was very pleasantly surprised by Kristen Stewart, she can not do much for me but this is proof that with good material she can be good, the role could easily have been hardly one at all but Stewart does make the role more interesting than he deserved to be.Jesse Eisenberg didnt work for me, he just plays a younger Woody Allen alter ego and it just comes off as a bad impersonation without being either funny or charming, instead its annoying and the neuroses are overdone. Corey Stoll also feels very out of place, didnt buy him for a minute as a mobster, the role didnt suit him in the first place and it didnt fit within the period.On top of this, the script and story execution arent perfect. Mostly the script is very enjoyable but some jokes, especially the badtaste and insensitive poking fun at Jews, do fall flat. Allens narration is irritating, overused and overexplanatory, more show and less tell please Allen, consequently giving Café Society an overwritten feel. The story does suffer from too much crammed in and sketchily developed characters (making the central relationships not quite as convincing as they ought to have been), and while there was no problem with a more morose at the end the ending just felt too inconclusive and gave the sense that Allen was indecisive as to how to finish the film.In conclusion, looks beautiful and has some enjoyable things but somewhat unsatisfying. 6/10 Bethany Cox",True
"Great Old School Hood Movie  Tupac and Omar Epps steal it Juice is a film about 4 friends growing up in Harlem, it tells the story of how far you will go to get respect and how possessive the need to be respected can be. I enjoyed this movie, a good solid hood film. The acting is superb, especially from Tupac and Epps. Really strong leading performances. The transformation of Bishop from the start to the end is played out perfectly by Tupac.The movie has a great urban old school feel with a belting hip hop sound track. Its funny, tense, emotional and gritty. Watch this if you are into this type of genre, even if your not, its definitely worth a watch.",True
"Scorsese ,Deniro &Pesci deliver again Casino has to be one of the most underrated films that Martin Scorsese directed in the nineties. The acting by the leads is good and the script is excellent. Robert Deniro gave an Oscar worthy performance and Joes Pesci is chilling yet funny again. Even Sharon Stone is good in this brilliant film",True
"What a dream of a movie This is one of my favorite movies and it aggravates me that its the kind of movie that always seems to slip through the cracks. In other words, nobody watched it. Its hilariously funny and yet the public in general dont either get it or find it funny. I not only laughed a lot but found the acting to be excellent. Buscemis performance of a Indi film director going through the rigors of dealing with inept film crew, egotistical actors, increw relationships and not to mention a certain dwarf with a major chip on his shoulder. If you are a film buff and know a little more than most about movies rent it. 10 out of 9",True
"A wonderful and loving ode to the dreamers and artists of the world.When I first saw the trailer for La La Land my expectations were set high. The excellent cast, the music and an exciting new director/writer were enough to get me in the door. Im always a bit hesitant when it comes to filmed musicals.. Will it be stagy, stilted and awkward? Not in this case. Damien Chazelle has made a wonderfully cinematic and loving ode to the dreamers and artists of the world. Having lived in LA and worked on both sides of the camera I can relate to much of this films endearing observations, trials and tribulations; but anyone whos ever yearned for what seems impossible and searched for true love will also easily connect with this films gargantuan heart. Im a self proclaimed total movie snob not easily pleased by much of what I see, but La La Land gave me all the feels and more. I cannot recommend this film enough. Its the kind of film you leave and you dont want the buzz, the tickle, the moviehigh to end. I cant wait to see it again when its in wide release. The artist in me is inspired again.",False
"The more you watch it, the better it gets The Wachowski brothers really did excel themselves with this movie. Its a brilliant movie on a number of different levels  the directing is excellent, the camera work is great, the visuals are stunning, the kungfu is A+, acting is executed with style and conviction, and the plot is truly inspired. Its really hard to use enough superlatives on this movie!Itd be a 10/10, except for the ending. Having Neo do what he does at the end really lets it down, in my opinion. However, theres a couple of sequels on the way, so lets see what the Wachowskis can do to make up for it.Other than that, (and like I said above) the movie is operating on so many different levels that each time you watch it, you pick up something new... this isnt by accident, either. The Wachowski brothers had the actors read a number of definitive works (Simulation & Simulcra was one I believe) in modern literature and psychology, and applied liberal dashings of aspects of the major religions to provide the best scifi movie of the decade, if not ever.Im yet to meet somebody who hasnt enjoyed it. Its my favourite movie to watch on a good cinema system, too.",True
